Company,Product,Normalized Product,AccountID,AccountDescription,AccountType,Count,First Seen,Last Seen
SYNTH COMPANY 055 SRL,SYNTH SERVICE 00101,synth service 00101,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,2,2024-06-23,2025-10-05
SYNTH COMPANY 055 SRL,SYNTH RAW MATERIAL 00436,synth raw material 00436,704,VEN. DIN SERVICII PRESTATE,Pasiv,2,2025-05-11,2025-11-19
SYNTH COMPANY 055 SRL,SYNTH MAINTENANCE 00866,synth maintenance 00866,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,2,2025-05-11,2026-06-15
SYNTH COMPANY 055 SRL,SYNTH RETAIL 00890,synth retail 00890,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2024-07-31,2024-07-31
SYNTH COMPANY 055 SRL,SYNTH SERVICE 00101,synth service 00101,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,2,2024-07-31,2025-07-25
SYNTH COMPANY 055 SRL,SYNTH UTILITY 01037,synth utility 01037,704,VEN. DIN SERVICII PRESTATE,Pasiv,1,2026-01-05,2026-01-05
SYNTH COMPANY 055 SRL,SYNTH FUEL 00261,synth fuel 00261,4427,TVA COLECTATA,Pasiv,3,2025-09-26,2026-06-15
SYNTH COMPANY 056 SRL,SYNTH MAINTENANCE 00951,synth maintenance 00951,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2024-09-11,2024-09-11
SYNTH COMPANY 056 SRL,SYNTH OFFICE 00073,synth office 00073,371,MARFURI,Activ,18,2024-07-15,2026-01-28
SYNTH COMPANY 056 SRL,SYNTH RAW MATERIAL 00463,synth raw material 00463,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2025-07-05,2025-07-05
SYNTH COMPANY 056 SRL,SYNTH OFFICE 00604,synth office 00604,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,2,2025-03-11,2025-07-18
SYNTH COMPANY 056 SRL,SYNTH FUEL 00047,synth fuel 00047,601,CHELT. CU MATERIILE PRIME,Cheltuieli,2,2024-09-17,2025-07-18
SYNTH COMPANY 056 SRL,SYNTH MAINTENANCE 00151,synth maintenance 00151,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,4,2024-10-11,2025-12-09
SYNTH COMPANY 056 SRL,SYNTH TRANSPORT 00443,synth transport 00443,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,3,2024-07-15,2025-07-22
SYNTH COMPANY 056 SRL,SYNTH MISC 00572,synth misc 00572,601,CHELT. CU MATERIILE PRIME,Cheltuieli,10,2024-09-07,2026-01-09
SYNTH COMPANY 056 SRL,SYNTH RETAIL 00611,synth retail 00611,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,1,2025-06-16,2025-06-16
SYNTH COMPANY 056 SRL,SYNTH MISC 00780,synth misc 00780,411,CLIENTI,Activ,13,2024-06-23,2026-05-29
SYNTH COMPANY 056 SRL,SYNTH PACKAGING 00309,synth packaging 00309,411,CLIENTI,Activ,3,2024-06-23,2026-05-29
SYNTH COMPANY 056 SRL,SYNTH UTILITY 00669,synth utility 00669,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,7,2024-06-23,2026-05-29
SYNTH COMPANY 056 SRL,SYNTH MAINTENANCE 01163,synth maintenance 01163,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,3,2025-04-15,2026-01-09
SYNTH COMPANY 056 SRL,SYNTH TRANSPORT 00485,synth transport 00485,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,1,2026-01-09,2026-01-09
SYNTH COMPANY 056 SRL,SYNTH RAW MATERIAL 00910,synth raw material 00910,605,CHELT. CU ENERGIA SI APA,Cheltuieli,2,2024-09-17,2025-07-22
SYNTH COMPANY 056 SRL,SYNTH SERVICE 00312,synth service 00312,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,2,2025-04-15,2025-07-22
SYNTH COMPANY 056 SRL,SYNTH MAINTENANCE 01159,synth maintenance 01159,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,1,2025-04-15,2025-04-15
SYNTH COMPANY 056 SRL,SYNTH MISC 00765,synth misc 00765,401,FURNIZORI,Pasiv,1,2024-09-14,2024-09-14
SYNTH COMPANY 056 SRL,SYNTH MISC 00993,synth misc 00993,4427,TVA COLECTATA,Pasiv,3,2025-04-11,2026-05-29
SYNTH COMPANY 057 SRL,SYNTH FUEL 00716,synth fuel 00716,601,CHELT. CU MATERIILE PRIME,Cheltuieli,19,2024-06-30,2025-11-23
SYNTH COMPANY 057 SRL,SYNTH OFFICE 01029,synth office 01029,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2025-05-02,2025-05-02
SYNTH COMPANY 057 SRL,SYNTH RETAIL 00744,synth retail 00744,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,6,2024-10-19,2026-06-17
SYNTH COMPANY 057 SRL,SYNTH OFFICE 00127,synth office 00127,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,5,2024-07-05,2025-12-24
SYNTH COMPANY 057 SRL,SYNTH MISC 00264,synth misc 00264,4426,TVA DEDUCTIBILA,Activ,5,2024-10-19,2025-12-09
SYNTH COMPANY 057 SRL,SYNTH RETAIL 00331,synth retail 00331,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,3,2024-07-05,2026-02-19
SYNTH COMPANY 057 SRL,SYNTH PACKAGING 00468,synth packaging 00468,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,5,2024-07-28,2026-03-06
SYNTH COMPANY 057 SRL,SYNTH RETAIL 00021,synth retail 00021,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2025-06-02,2025-06-02
SYNTH COMPANY 057 SRL,SYNTH UTILITY 00914,synth utility 00914,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,2,2024-08-17,2025-06-02
SYNTH COMPANY 057 SRL,SYNTH RETAIL 00070,synth retail 00070,401,FURNIZORI,Pasiv,6,2024-07-28,2025-10-05
SYNTH COMPANY 057 SRL,SYNTH OFFICE 00894,synth office 00894,4427,TVA COLECTATA,Pasiv,5,2024-06-01,2025-11-17
SYNTH COMPANY 057 SRL,SYNTH TRANSPORT 00297,synth transport 00297,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,2,2024-11-30,2025-12-24
SYNTH COMPANY 057 SRL,SYNTH MISC 00953,synth misc 00953,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,1,2025-12-24,2025-12-24
SYNTH COMPANY 057 SRL,SYNTH OFFICE 00320,synth office 00320,601,CHELT. CU MATERIILE PRIME,Cheltuieli,8,2024-07-05,2025-09-18
SYNTH COMPANY 057 SRL,SYNTH UTILITY 00469,synth utility 00469,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2025-10-05,2025-10-05
SYNTH COMPANY 057 SRL,SYNTH RAW MATERIAL 01089,synth raw material 01089,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,2,2024-11-22,2025-02-20
SYNTH COMPANY 057 SRL,SYNTH FUEL 00566,synth fuel 00566,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,3,2024-11-30,2025-11-17
SYNTH COMPANY 057 SRL,SYNTH RAW MATERIAL 01007,synth raw material 01007,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,2,2025-04-10,2025-09-18
SYNTH COMPANY 057 SRL,SYNTH MAINTENANCE 01110,synth maintenance 01110,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,2,2025-04-10,2025-12-24
SYNTH COMPANY 057 SRL,SYNTH UTILITY 00580,synth utility 00580,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,1,2026-02-15,2026-02-15
SYNTH COMPANY 057 SRL,SYNTH OFFICE 00996,synth office 00996,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,2,2025-06-15,2025-09-18
SYNTH COMPANY 057 SRL,SYNTH PACKAGING 01145,synth packaging 01145,704,VEN. DIN SERVICII PRESTATE,Pasiv,1,2024-11-30,2024-11-30
SYNTH COMPANY 058 SRL,SYNTH MAINTENANCE 00257,synth maintenance 00257,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,40,2024-06-02,2026-04-03
SYNTH COMPANY 058 SRL,SYNTH RETAIL 00874,synth retail 00874,704,VEN. DIN SERVICII PRESTATE,Pasiv,5,2024-10-04,2026-03-23
SYNTH COMPANY 058 SRL,SYNTH PACKAGING 00858,synth packaging 00858,4427,TVA COLECTATA,Pasiv,12,2024-06-02,2026-01-25
SYNTH COMPANY 058 SRL,SYNTH FUEL 00382,synth fuel 00382,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,3,2024-12-23,2025-09-29
SYNTH COMPANY 058 SRL,SYNTH OFFICE 00050,synth office 00050,704,VEN. DIN SERVICII PRESTATE,Pasiv,3,2025-05-05,2026-04-03
SYNTH COMPANY 058 SRL,SYNTH OFFICE 01091,synth office 01091,605,CHELT. CU ENERGIA SI APA,Cheltuieli,40,2024-06-11,2026-06-11
SYNTH COMPANY 058 SRL,SYNTH RAW MATERIAL 00351,synth raw material 00351,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,6,2024-08-20,2026-05-02
SYNTH COMPANY 058 SRL,SYNTH PACKAGING 00421,synth packaging 00421,401,FURNIZORI,Pasiv,9,2024-08-20,2026-03-23
SYNTH COMPANY 058 SRL,SYNTH MISC 00876,synth misc 00876,607,CHELT. PRIVIND MARFURILE,Cheltuieli,9,2024-08-02,2026-03-15
SYNTH COMPANY 058 SRL,SYNTH RETAIL 00630,synth retail 00630,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,10,2024-06-11,2026-05-11
SYNTH COMPANY 058 SRL,SYNTH MISC 00311,synth misc 00311,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,9,2024-10-27,2026-04-21
SYNTH COMPANY 058 SRL,SYNTH MISC 00700,synth misc 00700,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,7,2024-06-28,2026-03-18
SYNTH COMPANY 058 SRL,SYNTH SERVICE 00768,synth service 00768,401,FURNIZORI,Pasiv,8,2024-11-01,2026-05-11
SYNTH COMPANY 058 SRL,SYNTH PACKAGING 00335,synth packaging 00335,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,4,2024-08-20,2025-11-09
SYNTH COMPANY 058 SRL,SYNTH MISC 00208,synth misc 00208,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,10,2024-07-02,2026-06-11
SYNTH COMPANY 058 SRL,SYNTH RETAIL 00735,synth retail 00735,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,5,2025-07-25,2026-05-11
SYNTH COMPANY 058 SRL,SYNTH UTILITY 00036,synth utility 00036,601,CHELT. CU MATERIILE PRIME,Cheltuieli,2,2025-06-13,2026-03-15
SYNTH COMPANY 058 SRL,SYNTH SERVICE 00239,synth service 00239,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,3,2025-01-14,2026-03-23
SYNTH COMPANY 058 SRL,SYNTH MAINTENANCE 00115,synth maintenance 00115,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,2,2025-06-13,2026-05-11
SYNTH COMPANY 058 SRL,SYNTH UTILITY 00846,synth utility 00846,371,MARFURI,Activ,1,2024-11-09,2024-11-09
SYNTH COMPANY 058 SRL,SYNTH FUEL 00273,synth fuel 00273,4427,TVA COLECTATA,Pasiv,2,2024-06-02,2026-01-25
SYNTH COMPANY 058 SRL,SYNTH PACKAGING 00243,synth packaging 00243,601,CHELT. CU MATERIILE PRIME,Cheltuieli,4,2024-08-20,2025-05-14
SYNTH COMPANY 058 SRL,SYNTH SERVICE 00987,synth service 00987,371,MARFURI,Activ,1,2024-08-02,2024-08-02
SYNTH COMPANY 058 SRL,SYNTH UTILITY 00340,synth utility 00340,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,2,2024-12-15,2025-08-12
SYNTH COMPANY 058 SRL,SYNTH PACKAGING 00196,synth packaging 00196,401,FURNIZORI,Pasiv,2,2025-12-13,2026-03-23
SYNTH COMPANY 058 SRL,SYNTH UTILITY 00801,synth utility 00801,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2025-05-14,2025-05-14
SYNTH COMPANY 059 SRL,SYNTH TRANSPORT 00627,synth transport 00627,704,VEN. DIN SERVICII PRESTATE,Pasiv,1,2025-12-24,2025-12-24
SYNTH COMPANY 059 SRL,SYNTH PACKAGING 00636,synth packaging 00636,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,3,2025-09-17,2026-06-01
SYNTH COMPANY 059 SRL,SYNTH UTILITY 00275,synth utility 00275,411,CLIENTI,Activ,1,2025-12-24,2025-12-24
SYNTH COMPANY 059 SRL,SYNTH RAW MATERIAL 00216,synth raw material 00216,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,1,2025-07-09,2025-07-09
SYNTH COMPANY 059 SRL,SYNTH RETAIL 00647,synth retail 00647,4426,TVA DEDUCTIBILA,Activ,2,2025-07-09,2026-06-21
SYNTH COMPANY 059 SRL,SYNTH RAW MATERIAL 01039,synth raw material 01039,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,1,2026-06-01,2026-06-01
SYNTH COMPANY 060 SRL,SYNTH MAINTENANCE 00205,synth maintenance 00205,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,2,2024-09-29,2026-05-17
SYNTH COMPANY 060 SRL,SYNTH FUEL 00667,synth fuel 00667,371,MARFURI,Activ,1,2024-09-29,2024-09-29
SYNTH COMPANY 060 SRL,SYNTH RAW MATERIAL 00984,synth raw material 00984,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2026-05-17,2026-05-17
SYNTH COMPANY 060 SRL,SYNTH MISC 00393,synth misc 00393,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,2,2026-05-17,2026-05-17
SYNTH COMPANY 060 SRL,SYNTH UTILITY 00943,synth utility 00943,4426,TVA DEDUCTIBILA,Activ,2,2026-05-17,2026-05-17
